date,fund_daily_return,bm_daily_return,active_daily_return,fund_cumulative,bm_cumulative,is_rebalance,turnover
2021-05-07,0.005690459989367334,0.005031092752183036,0.0006593672371842975,2.2785671798700537,2.095719909130754,0,0.0
2021-05-10,-0.019582605648881823,-0.018835635483476377,-0.0007469701654054459,2.233946897342174,2.056245692846903,1,0.021817604216286285
2021-05-11,-0.004769572981470145,-0.00627364447309836,0.0015040714916282148,2.2232919245785716,2.043345538420642,0,0.0
2021-05-12,-0.02451215523228987,-0.02388303475570379,-0.00062912047658608,2.168794247796605,1.9945442459086293,0,0.0
2021-05-13,0.008766445701127877,0.01026381867885128,-0.0014973729777234025,2.1878068648068325,2.015015886395582,0,0.0
2021-05-14,0.019694081581678877,0.018611033529392078,0.0010830480522867995,2.2308937116872953,2.0525174146195475,0,0.0
2021-05-17,-0.0009196991751433672,-0.0026675411028991938,0.0017478419277558266,2.228841960580824,2.0470422400516335,0,0.0
2021-05-18,-0.007914105645754989,-0.007884525936457531,-2.9579709297457638e-05,2.2112026698370957,2.0309022824169225,0,0.0
2021-05-19,-0.002528390685439517,-0.0004438286005919833,-0.0020845620848475334,2.2056118856030604,2.030000909898978,0,0.0
2021-05-20,0.011834835618989525,0.012255877906409616,-0.00042104228742009114,2.231714939708462,2.0548803532006006,0,0.0
2021-05-21,-0.0037451484835789948,-0.003874610463568157,0.0001294619799891623,2.223356835886232,2.046918492282709,0,0.0
2021-05-24,0.014845661641194004,0.014506709037631859,0.0003389526035621447,2.256364039179435,2.0766125432740026,1,0.034607094340613855
2021-05-25,-0.000592190592443978,6.772209004867337e-05,-0.0006599126824926514,2.255027841622304,2.0767531758156546,0,0.0
2021-05-26,0.0026898890318032063,0.0021675472214244115,0.0005223418103787948,2.261093616279895,2.081254636391478,0,0.0
2021-05-27,-0.001139756143538652,-0.0016112581491690748,0.00047150200563042294,2.2585165209396236,2.0779011978980964,0,0.0
2021-05-28,0.0006657227303288948,0.0005623218183616308,0.00010340091196726399,2.260020066724436,2.0790696470780743,0,0.0
2021-05-31,0.00017596897799813206,0.00017863198396505305,-2.663005966920993e-06,2.260417760145833,2.079441035413933,0,0.0
2021-06-01,0.0013803102813030957,-0.00011245208004231136,0.001492762361345407,2.263537838020202,2.0792071979441755,0,0.0
2021-06-02,0.001915258719305441,0.002007838862479182,-9.258014317374097e-05,2.267873098600948,2.0833819109593543,0,0.0
2021-06-03,-0.006834685053435908,-0.0065198495878434435,-0.0003148354655924642,2.252372900230851,2.0697985742658656,0,0.0
2021-06-04,0.012482227024833828,0.012964863314068634,-0.0004826362892348061,2.2804875301161163,2.0966332298688766,0,0.0
2021-06-07,0.0007599838132052145,0.0013150792080829624,-0.0005550953948777478,2.282220663725221,2.099390468636453,1,0.0248796604184694
2021-06-08,0.00019049965085396754,-0.0003490757029344809,0.0005395753537884484,2.2826554259648324,2.0986576224328797,0,0.0
2021-06-09,-0.000894991802173319,-0.0006719641754240489,-0.0002230276267492701,2.2806124680714075,2.0972473996941243,0,0.0
2021-06-10,0.005082669039892253,0.00574046616050135,-0.0006577971206090964,2.292204066454866,2.1092865774222678,0,0.0
2021-06-11,0.0016390507759710719,0.0012670585914372635,0.0003719921845338084,2.295961105308673,2.1119591671019937,0,0.0
2021-06-14,0.006102653026026832,0.007066987310076908,-0.0009643342840500758,2.309972559295625,2.126884355735304,0,0.0
2021-06-15,-0.004623888259749634,-0.004868628250388259,0.00024473999063862484,2.299291504298354,2.1165293464756623,0,0.0
2021-06-16,-0.003931390772111615,-0.003907218295618632,-2.4172476492983347e-05,2.2902520908959607,2.108259604289899,0,0.0
2021-06-17,0.00430130629641198,0.006542045131529405,-0.002240738835117425,2.300103166634902,2.122051933770144,0,0.0
2021-06-18,-0.012489042862745249,-0.011853213128017095,-0.0006358297347281543,2.2713770795980626,2.0968987999304454,0,0.0
2021-06-21,0.010231779132712967,0.009246496131352196,0.0009852830013607709,2.2946173082036165,2.116287766571839,1,0.01749417925889724
2021-06-22,0.008673973777995175,0.008114640266216446,0.0005593335117787292,2.314520758565509,2.133460680497364,0,0.0
2021-06-23,0.0017665365336368053,0.001219476222409875,0.0005470603112269303,2.3186094440433758,2.136062385068677,0,0.0
